"Views" "Premium_account" "Laptop_time" "Phone_time" "Social_connections" "Fitness_level" "Language"
"763" 60.5907464027514 "1" 3.83 3.12 18.54 "0" "Arabic"
"764" 60.6036670369744 "1" 3.45 3.46 19.45 "0" "Arabic"
"765" 62.417897020282 "1" 2.55 2.62 20.27 "1" "Arabic"
"766" 50.3461770801218 "0" 1.52 3.12 20.27 "0" "Arabic"
"767" 57.5555519669546 "0" 2.86 3.09 19.01 "0" "Arabic"
"768" 59.1903113322985 "0" 3.14 3.3 19.32 "0" "Arabic"
"769" 61.0851390926728 "1" 3.39 3.15 18.85 "0" "Arabic"
"770" 56.6046910111488 "1" 2.59 2.96 19.73 "0" "Arabic"
"771" 56.2451939030085 "1" 2.64 2.72 20.18 "0" "Arabic"
"772" 55.7730292287597 "1" 2.28 3.12 19.82 "0" "Arabic"
"773" 51.9919777256742 "0" 2.44 1.72 20.13 "0" "Arabic"
"774" 57.7631008079293 "1" 2.83 3.48 19.9 "0" "Arabic"
"775" 62.2110458989527 "1" 1.93 3.15 19.67 "1" "Arabic"
"776" 56.559602162724 "1" 2.16 2.7 19.76 "0" "Arabic"
"777" 65.1056101094008 "1" 1.8 2.92 21.96 "1" "Arabic"
"778" 52.5106713173564 "0" 2.23 3.02 20.75 "0" "Arabic"
"779" 63.6548491136398 "1" 3.02 2.38 19.7 "1" "Arabic"
"780" 55.1881759912819 "1" 1.94 2.8 18.11 "0" "Arabic"
"781" 55.2630953381734 "1" 1.88 3.63 20.37 "0" "Arabic"
"782" 60.0231382558005 "1" 2.65 2.31 20.03 "1" "Arabic"
"783" 55.8522473706775 "0" 2.84 2.97 19.69 "0" "Arabic"
"784" 54.6022369475072 "1" 1.9 3.29 21.2 "0" "Arabic"
"785" 68.2799924060218 "0" 3.5 2.99 19.07 "1" "Arabic"
"786" 60.9731772101056 "1" 3.78 2.87 20.37 "0" "Arabic"
"787" 54.2879953081313 "0" 2.26 3.75 19.82 "0" "Arabic"
"788" 54.2020510272575 "1" 2.05 2.98 21.1 "0" "Arabic"
"789" 53.9732491516241 "1" 1.48 2.43 18.13 "0" "Arabic"
"790" 61.2913656061465 "0" 2.26 3.19 22.86 "1" "Arabic"
"791" 64.6578749113534 "1" 3.04 2.8 20.38 "1" "Arabic"
"792" 56.2673238307746 "1" 2.83 2.93 19.73 "0" "Arabic"
"793" 54.9938308144049 "1" 2.51 2.73 18.63 "1" "Arabic"
"794" 54.7850761241476 "0" 3.15 2.75 20.88 "0" "Arabic"
"795" 55.3814056536156 "0" 2.19 2.99 18.39 "0" "Arabic"
"796" 59.9395336834789 "1" 1.33 2.59 19.18 "1" "Arabic"
"797" 51.6744069232332 "1" 0.49 3.06 17.95 "0" "Arabic"
"798" 57.293295294773 "0" 3.6 2.69 20.67 "0" "Arabic"
"799" 54.4435827895395 "0" 2.28 3.69 19.75 "1" "Arabic"
"800" 53.1794779765869 "0" 2.32 3.38 20.68 "0" "Arabic"
"801" 61.7574232338225 "1" 3.42 2.87 18.87 "0" "Hindi"
"802" 66.7466675977917 "1" 2.37 3.84 20.1 "1" "Hindi"
"803" 56.3260319235373 "0" 1.98 2.94 19.85 "0" "Hindi"
"804" 67.7619896669476 "0" 3.44 3.13 19.81 "1" "Hindi"
"805" 53.8399076415801 "1" 0.7 2.2 18.79 "0" "Hindi"
"806" 63.432384126943 "1" 3.03 3.54 19.69 "0" "Hindi"
"807" 56.2772963978383 "0" 1.87 3.74 19.48 "0" "Hindi"
"808" 60.5800883278978 "1" 2.06 3.5 19.49 "0" "Hindi"
"809" 55.9343750097061 "0" 1.86 2.1 19.05 "0" "Hindi"
"810" 64.9871422000726 "1" 3.24 3.56 20.53 "0" "Hindi"
"811" 58.0045170647466 "1" 1.93 2.3 20.82 "0" "Hindi"
"812" 66.0661850062934 "0" 4.57 3.04 20.28 "0" "Hindi"
"813" 71.0899928257163 "1" 3.52 2.76 20.32 "1" "Hindi"
"814" 62.2785913572328 "0" 4.26 3.48 19.97 "0" "Hindi"
"815" 53.8330923444342 "0" 1.59 2.75 18.63 "0" "Hindi"
"816" 74.5913869507538 "1" 4.04 2.95 19.83 "1" "Hindi"
"817" 60.4083289797268 "0" 3.37 3.14 19.45 "0" "Hindi"
"818" 66.4000413638477 "1" 2.25 2.82 19.04 "1" "Hindi"
"819" 60.8088761705747 "0" 3.29 2.74 20.63 "0" "Hindi"
"820" 66.0273533598765 "1" 4.43 2.79 18.8 "0" "Hindi"
"821" 58.5119373630445 "0" 2.6 3.5 21.69 "0" "Hindi"
"822" 58.180796626314 "0" 2.79 2.21 21 "0" "Hindi"
"823" 62.1313589573316 "1" 1.63 3.91 21.17 "1" "Hindi"
"824" 66.0489638326824 "0" 4.73 2.77 20.81 "0" "Hindi"
"825" 60.6290336178982 "0" 2.86 3.45 21.74 "0" "Hindi"
"826" 60.359438385242 "0" 3.25 2.15 20.19 "0" "Hindi"
"827" 55.4843172729151 "1" 1.54 2.75 20.9 "0" "Hindi"
"828" 60.1747876153447 "0" 2.98 3.02 20.33 "0" "Hindi"
"829" 55.8722728039266 "1" 1.3 2.17 21.21 "0" "Hindi"
"830" 60.7639449640836 "0" 3.59 2.87 20.39 "0" "Hindi"
"831" 53.7880287958324 "0" 1.96 2.58 21.49 "0" "Hindi"
"832" 64.085660066003 "1" 3.99 3.1 20.68 "0" "Hindi"
"833" 61.2780830103304 "1" 2.44 3.82 23.17 "0" "Hindi"
"834" 58.6668494403123 "1" 2.14 2.65 20.24 "0" "Hindi"
"835" 64.4506731773495 "1" 1.67 2.56 19.16 "1" "Hindi"
"836" 69.7206848156898 "1" 2.14 2.58 19.4 "1" "Hindi"
"837" 62.986533255518 "0" 3.63 3.54 19.49 "0" "Hindi"
"838" 68.9422229236254 "1" 3.45 1.87 20.04 "1" "Hindi"
"839" 58.7482066805434 "0" 2.2 3.09 18.79 "1" "Hindi"
"840" 59.1054479791691 "1" 1.99 3.6 19.73 "0" "Hindi"
"841" 52.8946227890021 "0" 0.47 3.04 20.06 "0" "Hindi"
"842" 56.1055529789566 "1" 0.84 3.48 19.58 "0" "Hindi"
"843" 60.067381664503 "1" 3.02 2.88 17.95 "0" "Hindi"
"844" 65.4316486106192 "0" 4.89 3.42 20.29 "0" "Hindi"
"845" 62.2595484698085 "1" 2.77 3.79 20.57 "0" "Hindi"
"846" 68.9346650217736 "0" 2.61 2.15 18.78 "1" "Hindi"
"847" 72.1267447305306 "0" 2.85 3.3 20.26 "1" "Hindi"
"848" 64.1796547095792 "1" 3.88 3.26 19.6 "0" "Hindi"
"849" 63.5623072322792 "1" 2.92 2.86 20.03 "0" "Hindi"
"850" 59.4481052836872 "1" 2.49 2.98 20.54 "0" "Hindi"
"851" 54.3813767672986 "0" 1.9 2.94 21.29 "0" "Hindi"
"852" 58.5918496374475 "1" 1.56 3.57 21.16 "0" "Hindi"
"853" 57.1592299477411 "0" 2.17 3.3 19.91 "0" "Hindi"
"854" 62.0525320320803 "0" 3.29 2.89 19.38 "0" "Hindi"
"855" 61.8010825659063 "1" 2.78 2.73 20.39 "0" "Hindi"
"856" 63.4716427645584 "0" 4.06 3.11 19.08 "0" "Hindi"
"857" 63.78189400429 "1" 3.85 2.68 18.72 "0" "Hindi"
"858" 55.821393521001 "1" 1.1 2.3 19.41 "0" "Hindi"
"859" 59.8884907656682 "1" 2.36 2.71 20.22 "0" "Hindi"
"860" 56.2081924311364 "1" 2.02 3.15 20.3 "0" "Hindi"
"861" 51.8963299331052 "1" 0.71 3 19.9 "0" "Hindi"
"862" 55.4858443901675 "1" 1.08 2.64 20.88 "0" "Hindi"
"863" 58.9065560421782 "1" 2.1 3.3 19.11 "0" "Hindi"
"864" 56.2969698752878 "0" 2.25 2.77 20.04 "0" "Hindi"
"865" 61.2151547316151 "1" 2.89 3.1 19.37 "0" "Hindi"
"866" 56.5101007634081 "1" 1.71 1.98 20.72 "0" "Hindi"
"867" 69.7419689474304 "1" 5.15 3.97 19.51 "0" "Hindi"
"868" 61.8992365983415 "0" 3.67 3.48 20.05 "0" "Hindi"
"869" 66.9057898208084 "1" 4.11 3.19 18.32 "0" "Hindi"
"870" 65.0552266997891 "1" 4.23 3.26 20.72 "0" "Hindi"
"871" 55.8203516205399 "1" 1.74 2.73 21.65 "0" "Hindi"
"872" 59.0952027536982 "1" 2.66 1.8 21.19 "0" "Hindi"
"873" 61.030298602602 "1" 2.96 3.15 19.92 "0" "Hindi"
"874" 58.7322599765145 "1" 2.06 3.28 20.87 "0" "Hindi"
"875" 56.37552208516 "0" 2.3 2.6 19.8 "0" "Hindi"
"876" 63.4860668747376 "1" 2.2 2.59 19.78 "1" "Hindi"
"877" 60.2594480934066 "1" 3.18 3.24 22.23 "0" "Hindi"
"878" 60.0089448998986 "1" 1.92 3.5 19.33 "0" "Hindi"
"879" 57.4680981126754 "0" 2.81 3.19 20.76 "0" "Hindi"
"880" 59.0851541080383 "1" 2.34 2.69 20.16 "0" "Hindi"
"881" 57.8055255833105 "0" 1.54 3.4 20.39 "0" "Hindi"
"882" 58.135811788567 "0" 1.77 2.66 19.78 "0" "Hindi"
"883" 63.4089863374654 "1" 3.86 3.44 19.79 "0" "Hindi"
"884" 68.5158094355221 "1" 4.59 3.13 19.48 "0" "Hindi"
"885" 69.4098167613576 "1" 2.44 3.55 19.16 "1" "Hindi"
"886" 60.6267015733288 "0" 4.3 2.14 20.97 "0" "Hindi"
"887" 63.2806407115118 "1" 3.02 3.43 19.89 "0" "Hindi"
"888" 60.8537028971521 "1" 2.3 3.43 18.73 "0" "Hindi"
"889" 58.4136155859216 "0" 2.1 3.72 18.77 "0" "Hindi"
"890" 54.70035307791 "1" 0.66 4.05 21.59 "0" "Hindi"
"891" 59.8061226006587 "1" 1.62 2.37 18.41 "1" "Hindi"
"892" 54.8050860280775 "0" 2.12 3.1 21.36 "0" "Hindi"
"893" 64.3126212370378 "1" 3.2 2.51 19.07 "0" "Hindi"
"894" 59.7998836382822 "0" 2.62 3.5 18.6 "0" "Hindi"
"895" 55.6611664997708 "1" 1.54 2.62 20.13 "0" "Hindi"
"896" 59.2999492098359 "0" 2.87 3.11 19.1 "0" "Hindi"
"897" 57.9821100370535 "1" 1.63 3.01 20.61 "0" "Hindi"
"898" 58.6693885999957 "1" 1.99 2.96 19.38 "0" "Hindi"
"899" 58.1072078196849 "1" 2.36 3.38 19.77 "0" "Hindi"
"900" 63.1948213960653 "1" 2.48 3 19.37 "1" "Hindi"
"901" 62.1892712054605 "0" 2.68 2.28 19.11 "1" "Portuguese"
"902" 57.532607942561 "0" 2.86 3.08 20.66 "0" "Portuguese"
"903" 54.1435142615055 "0" 2.44 2.15 20.46 "0" "Portuguese"
"904" 60.4563753228922 "0" 3.61 3.9 18.93 "0" "Portuguese"
"905" 59.3478058008878 "1" 2.57 3.28 19.7 "0" "Portuguese"
"906" 64.3083419580804 "1" 2.27 2.83 20.65 "1" "Portuguese"
"907" 56.5867742858541 "1" 1.27 3.5 20.36 "0" "Portuguese"
"908" 53.4989527787212 "0" 1.26 3.01 19.14 "0" "Portuguese"
"909" 54.246424714612 "1" 1 3.19 19.67 "0" "Portuguese"
"910" 54.2788320697513 "1" 2.18 2.37 22.99 "0" "Portuguese"
"911" 63.0927460144295 "1" 2.68 2.02 20.09 "1" "Portuguese"
"912" 61.2921491058929 "1" 3.6 3.12 19.12 "0" "Portuguese"
"913" 55.1568136966661 "0" 2.47 3.11 20.31 "0" "Portuguese"
"914" 62.5209324355573 "1" 3.14 3.56 19.07 "0" "Portuguese"
"915" 54.8614896295039 "1" 1.62 2.88 21.25 "0" "Portuguese"
"916" 56.4668040110118 "1" 0.97 3.2 19.04 "1" "Portuguese"
"917" 56.3623700974485 "1" 1.9 2.99 19.63 "0" "Portuguese"
"918" 55.8447493217163 "1" 1.4 3 19.08 "0" "Portuguese"
"919" 58.6523736774187 "1" 3.69 2.64 20.9 "0" "Portuguese"
"920" 56.4203804609181 "0" 2.31 2.76 20.28 "0" "Portuguese"
"921" 57.6908502297967 "1" 2.24 2.2 18.97 "0" "Portuguese"
"922" 61.5087713014986 "0" 1.93 2.09 20.8 "1" "Portuguese"
"923" 60.2736092878685 "0" 3.32 3.68 19.91 "0" "Portuguese"
"924" 56.6949828492929 "1" 2.62 3.08 20.4 "0" "Portuguese"
"925" 64.3992814092701 "1" 3.57 4.08 19.4 "0" "Portuguese"
"926" 60.0745884275335 "1" 2.1 3.18 21.31 "1" "Portuguese"
"927" 58.7184550586943 "0" 3.33 3.11 19.49 "0" "Portuguese"
"928" 62.5433213869435 "1" 4.54 2.46 19.57 "0" "Portuguese"
"929" 55.5453666160386 "1" 1.47 2.76 21.2 "0" "Portuguese"
"930" 68.6975648484005 "0" 3.75 3.11 19.45 "1" "Portuguese"
"931" 62.8991336157073 "0" 4.15 3.41 18.12 "0" "Portuguese"
"932" 56.8808778761597 "0" 1.93 3.51 18.55 "0" "Portuguese"
"933" 58.2419309434018 "0" 3.56 2.58 20.33 "0" "Portuguese"
"934" 63.2553817974981 "0" 3.42 3.01 21.07 "1" "Portuguese"
"935" 56.8094922315101 "1" 1.73 3.84 19.06 "0" "Portuguese"
"936" 58.3143401134651 "0" 2.28 3.33 20.35 "0" "Portuguese"
"937" 51.1159636386037 "0" 1.15 1.99 18.57 "0" "Portuguese"
"938" 57.4098918306924 "1" 2.18 3.42 19.98 "0" "Portuguese"
"939" 55.9459735452129 "1" 1.55 2.83 19.84 "0" "Portuguese"
"940" 59.6326107577341 "1" 2.55 3.08 19.72 "0" "Portuguese"
"941" 51.9740667413096 "0" 0.87 2.84 20.11 "0" "Portuguese"
"942" 64.0910983998507 "1" 2.28 3.34 18.94 "1" "Portuguese"
"943" 61.3626615251009 "1" 3.58 2.83 18.89 "0" "Portuguese"
"944" 62.4818793349458 "1" 3.82 3.21 19.75 "0" "Portuguese"
"945" 59.3155588733726 "1" 2.07 2.35 18.71 "1" "Portuguese"
"946" 58.5172367713333 "0" 3.02 3.13 20.61 "1" "Portuguese"
"947" 62.0731325479924 "1" 2.63 2.51 19.2 "1" "Portuguese"
"948" 60.2881654294357 "1" 2.81 3.36 18.45 "0" "Portuguese"
"949" 56.5346773743342 "0" 3.11 2.88 22.92 "0" "Portuguese"
"950" 54.6276629782849 "1" 0.89 2.89 20.06 "1" "Portuguese"
"951" 52.6221411115282 "0" 2 2.74 21.97 "0" "Portuguese"
"952" 57.5823055125946 "1" 2.55 2.77 19.71 "0" "Portuguese"
"953" 53.1900623513491 "1" 1.39 2.22 20.1 "0" "Portuguese"
"954" 60.1718450314272 "1" 2.82 2.67 18.08 "0" "Portuguese"
"955" 54.6236850218329 "0" 1.15 3.79 18.94 "0" "Portuguese"
"956" 59.7075507766484 "0" 3.57 3.22 20.76 "0" "Portuguese"
"957" 51.8980712682909 "0" 1.68 1.63 19.64 "0" "Portuguese"
"958" 56.9224298700049 "0" 3.34 3.36 20.02 "0" "Portuguese"
"959" 52.736296353534 "0" 1.55 2.39 19.6 "0" "Portuguese"
"960" 58.1605218796399 "1" 1.89 3.5 18.16 "0" "Portuguese"
"961" 56.2728372370527 "0" 2.28 2.37 20.54 "0" "Portuguese"
"962" 59.7832066403866 "1" 3.31 3.04 19.3 "0" "Portuguese"
"963" 59.5247940314093 "0" 3 3.46 18.42 "0" "Portuguese"
"964" 66.9192044645547 "1" 6.21 2.73 21.74 "0" "Portuguese"
"965" 62.3008450744629 "0" 3.59 3.52 19.05 "0" "Portuguese"
"966" 58.0280571235913 "0" 2.76 3.32 20.93 "0" "Portuguese"
"967" 57.4195332784928 "1" 1.89 3.69 18.96 "0" "Portuguese"
"968" 63.066909650552 "1" 3.28 3.99 19.01 "0" "Portuguese"
"969" 51.2406779888595 "0" 1.46 2.72 20.99 "0" "Portuguese"
"970" 56.4899545145051 "1" 1.22 2.71 20.31 "0" "Portuguese"
"971" 57.0364049361933 "1" 1.84 3.23 19.61 "0" "Portuguese"
"972" 54.5999702228074 "1" 1.49 3.41 20.57 "0" "Portuguese"
"973" 63.1753814169794 "1" 3.77 3.63 21 "0" "Portuguese"
"974" 56.3819952544762 "1" 2.2 2.55 18.83 "0" "Portuguese"
"975" 59.204589810982 "1" 2.86 2.41 20.15 "0" "Portuguese"
"976" 56.9732418031789 "0" 2.78 3.5 20.26 "0" "Portuguese"
"977" 66.8045261736208 "1" 2.87 2.57 18.51 "1" "Portuguese"
"978" 58.0517709799086 "0" 0.87 1.99 19.63 "1" "Portuguese"
"979" 54.8115820979124 "0" 2.07 3.56 20.1 "0" "Portuguese"
"980" 52.6728125472105 "0" 1.3 3.18 19.16 "0" "Portuguese"
"981" 57.2305073572374 "1" 2.13 3.17 20.48 "0" "Portuguese"
"982" 57.9887499275852 "1" 2.52 2.92 19.69 "0" "Portuguese"
"983" 53.0151795319524 "1" 1.41 2.92 21.06 "0" "Portuguese"
"984" 58.8933622177179 "1" 2.84 3.34 19.63 "0" "Portuguese"
"985" 57.6944937337159 "1" 2 4 18.44 "0" "Portuguese"
"986" 52.6854087370091 "1" 0.4 3.54 19.01 "0" "Portuguese"
"987" 56.4475730447798 "0" 2.82 2.69 21.14 "0" "Portuguese"
"988" 61.7383208884943 "1" 3.16 3.14 20.6 "0" "Portuguese"
"989" 60.2941527096163 "0" 3.36 2.89 19.73 "1" "Portuguese"
"990" 70.6096159894156 "1" 2.09 4.21 20.4 "1" "Portuguese"
"991" 59.1294435787129 "1" 1.96 3.22 17.87 "0" "Portuguese"
"992" 55.8728523885308 "1" 2.11 2.83 19.38 "0" "Portuguese"
"993" 66.2895257646146 "1" 3.78 3.07 19.38 "1" "Portuguese"
"994" 55.0404160855615 "1" 0.94 3.43 19.73 "0" "Portuguese"
"995" 54.9808604856442 "1" 1.65 3.21 20.31 "0" "Portuguese"
"996" 58.3529141939645 "1" 2.85 2.87 21.25 "0" "Portuguese"
"997" 56.1504052798172 "1" 1.86 3.04 20.24 "0" "Portuguese"
"998" 59.571036247595 "1" 2.83 2.89 19.14 "0" "Portuguese"
"999" 53.9517899048005 "1" 1.62 2.27 19.73 "0" "Portuguese"
"1000" 56.01997330034 "1" 2.2 2.99 20.41 "0" "Portuguese"
